0, 0.999940037727356, 0, 0.999940037727356
0, 1.0, 0, 1.0
0, 0.9999866485595703, 0, 0.9999866485595703
0, 0.9999992847442627, 0, 0.9999992847442627
0, 1.0, 0, 1.0
0, 1.0, 0, 1.0
0, 1.0, 0, 1.0
0, 1.0, 0, 1.0
0, 1.0, 0, 1.0
0, 0.9999756813049316, 0, 0.9999756813049316
0, 0.9999997615814209, 0, 0.9999997615814209
0, 0.9999996423721313, 0, 0.9999996423721313
0, 0.9999985694885254, 0, 0.9999985694885254
0, 1.0, 0, 1.0
0, 1.0, 0, 1.0
0, 1.0, 0, 1.0
0, 1.0, 0, 1.0
0, 1.0, 0, 1.0
0, 1.0, 0, 1.0
0, 0.9999988079071045, 0, 0.9999988079071045
0, 1.0, 0, 1.0
0, 1.0, 0, 1.0
0, 0.9999998807907104, 0, 0.9999998807907104
0, 0.999994158744812, 0, 0.999994158744812
0, 1.0, 0, 1.0
0, 0.9999998807907104, 0, 0.9999998807907104
0, 1.0, 0, 1.0
0, 0.9999867677688599, 0, 0.9999867677688599
0, 1.0, 0, 1.0
0, 1.0, 0, 1.0
0, 0.9999986886978149, 0, 0.9999986886978149
0, 0.9992507100105286, 0, 0.9992507100105286
0, 0.9999982118606567, 0, 0.9999982118606567
0, 0.9999969005584717, 0, 0.9999969005584717
0, 0.999984622001648, 0, 0.999984622001648
0, 1.0, 0, 1.0
0, 0.9997944235801697, 0, 0.9997944235801697
0, 0.9999997615814209, 0, 0.9999997615814209
0, 1.0, 0, 1.0
1, 0.9945313334465027, 1, 0.9945313334465027
1, 0.9969235062599182, 1, 0.9969235062599182
1, 0.9971359968185425, 1, 0.9971359968185425
1, 1.0, 1, 1.0
1, 1.0, 1, 1.0
1, 0.9677591323852539, 1, 0.9677591323852539
1, 0.9995835423469543, 1, 0.9995835423469543
1, 0.9999998807907104, 1, 0.9999998807907104
1, 0.9996040463447571, 1, 0.9996040463447571
1, 0.9748191237449646, 1, 0.9748191237449646
1, 0.5415974259376526, 1, 0.5415974259376526
1, 0.9999977350234985, 1, 0.9999977350234985
1, 0.9906020164489746, 1, 0.9906020164489746
1, 1.0, 1, 1.0
1, 0.5582576990127563, 1, 0.5582576990127563
1, 0.9999377727508545, 1, 0.9999377727508545
1, 0.9999951124191284, 1, 0.9999951124191284
1, 0.9999959468841553, 1, 0.9999959468841553
1, 0.9963518381118774, 1, 0.9963518381118774
1, 0.9918779134750366, 1, 0.9918779134750366
1, 0.9995693564414978, 1, 0.9995693564414978
1, 0.9999788999557495, 1, 0.9999788999557495
1, 0.9261950850486755, 1, 0.9261950850486755
1, 0.36238986253738403, 0, 0.6375933289527893
1, 0.9999996423721313, 1, 0.9999996423721313
2, 0.9997417330741882, 2, 0.9997417330741882
2, 0.9996640682220459, 2, 0.9996640682220459
2, 0.639542818069458, 2, 0.639542818069458
2, 0.4307089149951935, 2, 0.4307089149951935
2, 0.9992986917495728, 2, 0.9992986917495728
2, 0.9962666630744934, 2, 0.9962666630744934
2, 0.9998863935470581, 2, 0.9998863935470581
2, 0.999893069267273, 2, 0.999893069267273
2, 0.9999692440032959, 2, 0.9999692440032959
2, 0.9999169111251831, 2, 0.9999169111251831
2, 0.9999899864196777, 2, 0.9999899864196777
2, 0.999993085861206, 2, 0.999993085861206
2, 0.9982788562774658, 2, 0.9982788562774658
2, 0.999322772026062, 2, 0.999322772026062
2, 0.999984622001648, 2, 0.999984622001648
2, 0.9999983310699463, 2, 0.9999983310699463
2, 0.9996286630630493, 2, 0.9996286630630493
2, 0.9999698400497437, 2, 0.9999698400497437
2, 0.9868640303611755, 2, 0.9868640303611755
2, 0.9999995231628418, 2, 0.9999995231628418
2, 0.9980900883674622, 2, 0.9980900883674622
2, 0.9999788999557495, 2, 0.9999788999557495
2, 0.9939938187599182, 2, 0.9939938187599182
2, 0.6387251019477844, 2, 0.6387251019477844
2, 0.9028298854827881, 2, 0.9028298854827881
2, 0.9999301433563232, 2, 0.9999301433563232
2, 0.9952265024185181, 2, 0.9952265024185181
2, 0.9998764991760254, 2, 0.9998764991760254
2, 0.9995798468589783, 2, 0.9995798468589783
2, 0.9999890327453613, 2, 0.9999890327453613
2, 0.9405632615089417, 2, 0.9405632615089417
2, 0.4168314039707184, 2, 0.4168314039707184
2, 0.13069391250610352, 33, 0.8408775329589844
2, 0.9983532428741455, 2, 0.9983532428741455
2, 0.9992445707321167, 2, 0.9992445707321167
2, 0.0015513224061578512, 66, 0.6226378679275513
2, 0.9999998807907104, 2, 0.9999998807907104
3, 0.9995390176773071, 3, 0.9995390176773071
3, 0.9993603825569153, 3, 0.9993603825569153
3, 0.9999583959579468, 3, 0.9999583959579468
3, 0.9999812841415405, 3, 0.9999812841415405
3, 0.9999988079071045, 3, 0.9999988079071045
3, 0.9996243715286255, 3, 0.9996243715286255
3, 0.9999849796295166, 3, 0.9999849796295166
3, 0.9998700618743896, 3, 0.9998700618743896
3, 0.9999992847442627, 3, 0.9999992847442627
3, 1.0, 3, 1.0
3, 0.9999099969863892, 3, 0.9999099969863892
3, 0.999977707862854, 3, 0.999977707862854
3, 0.9850046634674072, 3, 0.9850046634674072
3, 0.9998880624771118, 3, 0.9998880624771118
3, 0.9991864562034607, 3, 0.9991864562034607
3, 0.9983600974082947, 3, 0.9983600974082947
3, 0.9991507530212402, 3, 0.9991507530212402
3, 0.9999796152114868, 3, 0.9999796152114868
3, 0.5731119513511658, 3, 0.5731119513511658
3, 0.9753875732421875, 3, 0.9753875732421875
3, 0.997222900390625, 3, 0.997222900390625
3, 0.9567835330963135, 3, 0.9567835330963135
3, 0.9999979734420776, 3, 0.9999979734420776
3, 0.9961038827896118, 3, 0.9961038827896118
3, 0.9999785423278809, 3, 0.9999785423278809
3, 0.9999998807907104, 3, 0.9999998807907104
3, 0.999903678894043, 3, 0.999903678894043
3, 0.7740022540092468, 3, 0.7740022540092468
3, 0.9999998807907104, 3, 0.9999998807907104
3, 0.9999561309814453, 3, 0.9999561309814453
3, 0.9999592304229736, 3, 0.9999592304229736
3, 0.9954609274864197, 3, 0.9954609274864197
3, 0.9998021721839905, 3, 0.9998021721839905
3, 0.9986478686332703, 3, 0.9986478686332703
3, 1.0, 3, 1.0
3, 0.9999990463256836, 3, 0.9999990463256836
3, 0.9999769926071167, 3, 0.9999769926071167
3, 0.9996577501296997, 3, 0.9996577501296997
4, 1.0, 4, 1.0
4, 0.999922513961792, 4, 0.999922513961792
4, 0.999828577041626, 4, 0.999828577041626
4, 0.9999632835388184, 4, 0.9999632835388184
4, 0.9999983310699463, 4, 0.9999983310699463
4, 0.9999463558197021, 4, 0.9999463558197021
4, 0.999437153339386, 4, 0.999437153339386
4, 1.0, 4, 1.0
4, 1.0, 4, 1.0
4, 1.0, 4, 1.0
4, 0.9999939203262329, 4, 0.9999939203262329
4, 1.0, 4, 1.0
4, 0.9999997615814209, 4, 0.9999997615814209
4, 1.0, 4, 1.0
4, 0.9999977350234985, 4, 0.9999977350234985
4, 1.0, 4, 1.0
4, 0.9999878406524658, 4, 0.9999878406524658
4, 1.0, 4, 1.0
4, 1.0, 4, 1.0
4, 0.9999946355819702, 4, 0.9999946355819702
4, 1.0, 4, 1.0
4, 0.9999954700469971, 4, 0.9999954700469971
4, 0.9998050332069397, 4, 0.9998050332069397
4, 1.0, 4, 1.0
4, 0.02439745143055916, 85, 0.8820440769195557
4, 0.9995461106300354, 4, 0.9995461106300354
